2025-09-05 19:53:52,386 - DEBUG - 1 change detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs')}
2025-09-05 19:54:04,039 - DEBUG - 1 change detected: {(<Change.added: 1>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195403.log')}
2025-09-05 19:54:04,561 - DEBUG - 1 change detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195403.log')}
2025-09-05 19:54:05,376 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs'), (<Change.added: 1>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195405.log')}
2025-09-05 20:15:52,031 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:52,447 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:52,854 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:53,260 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:53,662 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:54,068 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:54,491 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:54,895 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:55,314 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:55,720 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:56,089 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:56,527 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:56,934 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:57,339 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:57,743 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:58,148 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:58,556 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:58,925 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:59,331 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:15:59,739 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:00,144 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:00,548 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:00,952 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:01,357 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:01,762 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:02,167 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:02,570 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:02,979 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:03,383 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:03,786 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:04,192 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:04,612 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:05,036 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:05,416 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:05,828 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:06,192 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:06,598 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:07,008 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:07,429 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:07,834 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:08,238 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:08,644 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:09,064 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:09,483 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:09,852 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:10,265 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:10,681 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:11,087 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:11,497 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:11,864 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:12,272 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:12,733 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:13,097 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:13,555 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:13,974 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:14,343 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:14,749 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:15,155 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:15,563 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:15,970 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:16,374 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:16,780 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:17,191 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:17,607 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:18,013 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:18,383 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:18,790 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:19,197 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:19,600 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:20,009 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:20,427 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:20,832 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:21,238 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:21,597 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:22,003 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:22,422 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:22,831 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:23,247 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:23,652 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:24,058 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:24,471 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:24,884 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:25,290 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:25,696 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:26,116 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:26,518 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:26,925 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:27,334 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:27,737 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:28,141 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:28,572 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:28,936 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:29,339 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:29,745 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:30,182 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:30,604 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
2025-09-05 20:16:31,010 - DEBUG - 2 changes detected: {(<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_195348.log'), (<Change.modified: 2>, 'E:\\Next JS\\researchbot\\backend\\logs\\research_assistant_20250905_194738.log')}
